id,booking_date,checkin_date,checkout_date,nights,rooms,guests,market_id,channel_id,campaign_id,room_revenue,adr,lead_time_days,status
3835,2024-10-29,2024-11-12,2024-11-13,1,1,2,1,6,,151.96,151.96,14,confirmed
3836,2024-10-30,2024-11-12,2024-11-14,2,1,1,2,6,,413.9,206.95,13,confirmed
3837,2024-11-07,2024-11-12,2024-11-13,1,1,3,1,6,,169.56,169.56,5,confirmed
3838,2024-11-02,2024-11-12,2024-11-15,3,1,3,1,6,,627.15,209.05,10,confirmed
3839,2024-11-02,2024-11-12,2024-11-14,2,1,2,9,6,,392.32,196.16,10,confirmed
3840,2024-10-29,2024-11-12,2024-11-13,1,1,3,4,6,,164.2,164.2,14,confirmed
3841,2024-11-04,2024-11-12,2024-11-16,4,1,3,8,6,,831.12,207.78,8,confirmed
3842,2024-10-20,2024-11-12,2024-11-14,2,1,3,1,6,,410.12,205.06,23,confirmed
3843,2024-09-25,2024-11-13,2024-11-14,1,1,2,9,1,,241.04,241.04,49,cancelled
3844,2024-10-13,2024-11-13,2024-11-15,2,1,1,12,1,,414.76,207.38,31,confirmed
3845,2024-10-17,2024-11-13,2024-11-16,3,1,3,1,1,,537.36,179.12,27,confirmed
3846,2024-10-01,2024-11-13,2024-11-14,1,1,2,1,1,,188.73,188.73,43,confirmed
3847,2024-11-01,2024-11-13,2024-11-16,3,1,1,4,1,,571.17,190.39,12,confirmed
3848,2024-11-10,2024-11-13,2024-11-15,2,1,2,6,2,,344.44,172.22,3,confirmed
3849,2024-10-14,2024-11-13,2024-11-15,2,1,2,1,3,,422.06,211.03,30,confirmed
3850,2024-10-26,2024-11-13,2024-11-14,1,1,2,12,5,,232.52,232.52,18,confirmed
3851,2024-11-11,2024-11-13,2024-11-17,4,1,1,5,5,,915.56,228.89,2,confirmed
3852,2024-10-21,2024-11-13,2024-11-14,1,1,1,2,6,,179.72,179.72,23,confirmed
3853,2024-10-22,2024-11-13,2024-11-14,1,1,2,9,6,,156.66,156.66,22,confirmed
3854,2024-11-02,2024-11-13,2024-11-15,2,1,3,2,6,,441.02,220.51,11,confirmed
3855,2024-11-04,2024-11-13,2024-11-17,4,1,2,5,6,,799.76,199.94,9,confirmed
3856,2024-11-11,2024-11-13,2024-11-18,5,1,2,4,6,,829.7,165.94,2,cancelled
3857,2024-10-24,2024-11-13,2024-11-14,1,1,1,9,6,,123.61,123.61,20,confirmed
3858,2024-10-31,2024-11-13,2024-11-16,3,1,3,10,7,,605.13,201.71,13,cancelled
3859,2024-11-11,2024-11-14,2024-11-15,1,1,1,1,1,,205.3,205.3,3,confirmed
3860,2024-10-11,2024-11-14,2024-11-16,2,1,3,3,2,,528.22,264.11,34,confirmed
3861,2024-10-20,2024-11-14,2024-11-17,3,1,1,7,2,,589.92,196.64,25,confirmed
3862,2024-11-08,2024-11-14,2024-11-15,1,1,1,5,2,,178.58,178.58,6,confirmed
3863,2024-10-16,2024-11-14,2024-11-15,1,1,1,7,2,,198.48,198.48,29,confirmed
3864,2024-11-12,2024-11-14,2024-11-17,3,1,3,4,3,,689.97,229.99,2,confirmed
3865,2024-10-27,2024-11-14,2024-11-16,2,1,3,1,3,,468.2,234.1,18,confirmed
3866,2024-11-02,2024-11-14,2024-11-15,1,1,2,1,4,,155.11,155.11,12,cancelled
3867,2024-10-26,2024-11-14,2024-11-17,3,1,1,10,4,,577.35,192.45,19,cancelled
3868,2024-10-14,2024-11-14,2024-11-19,5,1,3,6,5,,1081.3,216.26,31,confirmed
3869,2024-10-12,2024-11-14,2024-11-15,1,1,1,1,5,,260.37,260.37,33,confirmed
3870,2024-11-11,2024-11-14,2024-11-15,1,1,2,1,6,,176.0,176.0,3,confirmed
3871,2024-10-22,2024-11-14,2024-11-15,1,1,3,5,6,,249.19,249.19,23,confirmed
3872,2024-10-16,2024-11-14,2024-11-16,2,1,1,1,6,,341.62,170.81,29,cancelled
3873,2024-10-17,2024-11-14,2024-11-16,2,1,1,1,6,,372.82,186.41,28,cancelled
3874,2024-10-24,2024-11-14,2024-11-15,1,1,3,3,6,,151.32,151.32,21,confirmed
3875,2024-11-11,2024-11-14,2024-11-16,2,1,1,7,7,,503.02,251.51,3,confirmed
3876,2024-10-10,2024-11-15,2024-11-16,1,1,1,11,1,,216.64,216.64,36,cancelled
3877,2024-11-14,2024-11-15,2024-11-19,4,1,2,1,1,,1068.72,267.18,1,confirmed
3878,2024-09-11,2024-11-15,2024-11-19,4,1,3,12,1,,1046.08,261.52,65,confirmed
3879,2024-10-20,2024-11-15,2024-11-18,3,1,2,6,1,,695.1,231.7,26,confirmed
3880,2024-10-29,2024-11-15,2024-11-18,3,1,3,5,1,,590.37,196.79,17,confirmed
3881,2024-11-02,2024-11-15,2024-11-18,3,1,2,4,2,,617.94,205.98,13,confirmed
3882,2024-10-28,2024-11-15,2024-11-16,1,1,1,9,2,,247.9,247.9,18,confirmed
3883,2024-10-24,2024-11-15,2024-11-16,1,1,2,8,2,,234.3,234.3,22,confirmed
3884,2024-11-07,2024-11-15,2024-11-19,4,1,2,2,2,,976.92,244.23,8,cancelled
3885,2024-11-08,2024-11-15,2024-11-17,2,1,2,3,4,,408.86,204.43,7,confirmed
3886,2024-11-05,2024-11-15,2024-11-16,1,1,3,3,4,,249.07,249.07,10,confirmed
3887,2024-10-28,2024-11-15,2024-11-16,1,1,2,9,4,,202.96,202.96,18,confirmed
3888,2024-11-01,2024-11-15,2024-11-16,1,1,1,1,5,,248.47,248.47,14,confirmed
3889,2024-11-11,2024-11-15,2024-11-19,4,1,2,1,5,,938.08,234.52,4,confirmed
3890,2024-11-06,2024-11-15,2024-11-16,1,1,2,11,6,,243.38,243.38,9,confirmed
3891,2024-11-06,2024-11-15,2024-11-16,1,1,1,9,6,,242.9,242.9,9,confirmed
3892,2024-11-14,2024-11-15,2024-11-17,2,1,3,9,6,,422.96,211.48,1,confirmed
3893,2024-11-02,2024-11-15,2024-11-19,4,1,1,7,6,,1048.96,262.24,13,confirmed
3894,2024-11-12,2024-11-15,2024-11-16,1,1,3,4,6,,210.44,210.44,3,confirmed
3895,2024-10-22,2024-11-15,2024-11-19,4,1,3,4,6,,920.08,230.02,24,confirmed
3896,2024-10-30,2024-11-15,2024-11-16,1,1,2,4,6,,229.36,229.36,16,confirmed
3897,2024-11-14,2024-11-15,2024-11-17,2,1,1,1,6,,374.02,187.01,1,confirmed
3898,2024-10-22,2024-11-15,2024-11-16,1,1,3,1,6,,216.28,216.28,24,confirmed
3899,2024-10-18,2024-11-15,2024-11-16,1,1,3,1,6,,276.06,276.06,28,cancelled
3900,2024-10-11,2024-11-15,2024-11-16,1,1,2,7,6,,196.8,196.8,35,confirmed
3901,2024-10-10,2024-11-15,2024-11-16,1,1,1,1,6,,233.94,233.94,36,confirmed
3902,2024-11-12,2024-11-15,2024-11-18,3,1,2,4,6,,573.69,191.23,3,confirmed
3903,2024-10-10,2024-11-15,2024-11-16,1,1,3,10,7,,225.36,225.36,36,confirmed
3904,2024-11-06,2024-11-15,2024-11-17,2,1,3,4,7,,472.08,236.04,9,confirmed
3905,2024-11-12,2024-11-16,2024-11-18,2,1,2,5,1,,477.3,238.65,4,confirmed
3906,2024-09-23,2024-11-16,2024-11-18,2,1,1,1,1,,464.38,232.19,54,cancelled
3907,2024-10-19,2024-11-16,2024-11-20,4,1,3,10,1,,847.48,211.87,28,confirmed
3908,2024-11-01,2024-11-16,2024-11-17,1,1,2,10,1,,237.16,237.16,15,confirmed
3909,2024-11-02,2024-11-16,2024-11-18,2,1,1,1,1,,434.9,217.45,14,confirmed
3910,2024-09-28,2024-11-16,2024-11-17,1,1,1,4,1,,168.61,168.61,49,confirmed
3911,2024-11-03,2024-11-16,2024-11-17,1,1,2,8,1,,246.86,246.86,13,confirmed
3912,2024-11-02,2024-11-16,2024-11-17,1,1,3,1,2,,221.04,221.04,14,confirmed
3913,2024-11-09,2024-11-16,2024-11-19,3,1,2,10,2,,607.41,202.47,7,cancelled
3914,2024-11-11,2024-11-16,2024-11-18,2,1,3,8,2,,436.02,218.01,5,confirmed
3915,2024-09-19,2024-11-16,2024-11-18,2,1,1,1,2,,475.8,237.9,58,confirmed
3916,2024-10-21,2024-11-16,2024-11-17,1,1,3,1,2,,233.46,233.46,26,confirmed
3917,2024-10-11,2024-11-16,2024-11-19,3,1,3,2,3,2,818.01,272.67,36,confirmed
3918,2024-10-21,2024-11-16,2024-11-20,4,1,3,1,3,,862.36,215.59,26,confirmed
3919,2024-09-17,2024-11-16,2024-11-17,1,1,3,8,3,,238.17,238.17,60,confirmed
3920,2024-11-03,2024-11-16,2024-11-17,1,1,1,2,3,,218.38,218.38,13,confirmed
3921,2024-11-09,2024-11-16,2024-11-20,4,1,2,2,4,,926.2,231.55,7,confirmed
3922,2024-09-28,2024-11-16,2024-11-17,1,1,2,6,4,,240.68,240.68,49,confirmed
3923,2024-10-30,2024-11-16,2024-11-18,2,1,2,1,5,,545.24,272.62,17,cancelled
3924,2024-11-15,2024-11-16,2024-11-17,1,1,1,1,6,,250.11,250.11,1,confirmed
3925,2024-11-10,2024-11-16,2024-11-17,1,1,2,1,6,,237.14,237.14,6,confirmed
3926,2024-11-09,2024-11-16,2024-11-19,3,1,3,9,6,,721.02,240.34,7,confirmed
3927,2024-11-12,2024-11-16,2024-11-17,1,1,3,6,6,,194.86,194.86,4,confirmed
3928,2024-11-07,2024-11-16,2024-11-18,2,1,2,1,6,,447.4,223.7,9,confirmed
3929,2024-10-28,2024-11-16,2024-11-17,1,1,1,6,6,,173.34,173.34,19,confirmed
3930,2024-10-28,2024-11-16,2024-11-17,1,1,2,2,6,,251.01,251.01,19,confirmed
3931,2024-10-24,2024-11-16,2024-11-18,2,1,2,5,7,,458.0,229.0,23,confirmed
3932,2024-09-10,2024-11-17,2024-11-19,2,1,1,2,1,,358.42,179.21,68,confirmed
3933,2024-11-07,2024-11-17,2024-11-21,4,1,3,3,1,,878.04,219.51,10,confirmed
3934,2024-10-23,2024-11-17,2024-11-18,1,1,1,5,1,,207.83,207.83,25,confirmed
3935,2024-10-30,2024-11-17,2024-11-25,8,1,2,2,2,,1332.96,166.62,18,confirmed
3936,2024-09-26,2024-11-17,2024-11-19,2,1,3,2,2,,472.78,236.39,52,confirmed
3937,2024-10-19,2024-11-17,2024-11-18,1,1,2,3,3,2,221.28,221.28,29,cancelled
3938,2024-10-18,2024-11-17,2024-11-19,2,1,1,9,4,,395.02,197.51,30,confirmed
3939,2024-11-04,2024-11-17,2024-11-20,3,1,3,9,4,,579.12,193.04,13,confirmed
3940,2024-10-25,2024-11-17,2024-11-20,3,1,3,4,4,,779.4,259.8,23,confirmed
3941,2024-10-20,2024-11-17,2024-11-19,2,1,3,1,5,,409.26,204.63,28,cancelled
3942,2024-11-02,2024-11-17,2024-11-19,2,1,1,1,5,,343.28,171.64,15,confirmed
3943,2024-10-17,2024-11-17,2024-11-20,3,1,1,3,5,,425.52,141.84,31,confirmed
3944,2024-11-04,2024-11-17,2024-11-19,2,1,3,11,5,,478.98,239.49,13,confirmed
3945,2024-11-12,2024-11-17,2024-11-19,2,1,3,2,6,,390.46,195.23,5,confirmed
3946,2024-11-09,2024-11-17,2024-11-26,9,1,2,2,6,,1887.12,209.68,8,confirmed
3947,2024-11-08,2024-11-17,2024-11-18,1,1,3,7,6,,248.3,248.3,9,confirmed
3948,2024-11-11,2024-11-17,2024-11-19,2,1,2,4,6,,414.7,207.35,6,confirmed
3949,2024-11-03,2024-11-17,2024-11-18,1,1,2,1,6,,212.16,212.16,14,confirmed
3950,2024-11-09,2024-11-17,2024-11-18,1,1,1,1,6,,197.35,197.35,8,confirmed
3951,2024-11-01,2024-11-17,2024-11-21,4,1,3,3,6,,953.4,238.35,16,confirmed
3952,2024-11-05,2024-11-17,2024-11-23,6,1,1,5,6,,945.12,157.52,12,confirmed
3953,2024-11-14,2024-11-17,2024-11-18,1,1,2,3,6,,151.01,151.01,3,confirmed
3954,2024-11-03,2024-11-17,2024-11-18,1,1,3,1,6,,196.38,196.38,14,confirmed
3955,2024-10-30,2024-11-17,2024-11-20,3,1,1,11,7,,700.68,233.56,18,confirmed
3956,2024-11-01,2024-11-18,2024-11-20,2,1,3,5,1,,370.54,185.27,17,confirmed
3957,2024-09-26,2024-11-18,2024-11-19,1,1,2,9,1,,208.5,208.5,53,confirmed
3958,2024-10-05,2024-11-18,2024-11-20,2,1,2,9,1,,415.46,207.73,44,confirmed
3959,2024-10-08,2024-11-18,2024-11-19,1,1,2,1,1,,248.0,248.0,41,confirmed
3960,2024-10-17,2024-11-18,2024-11-19,1,1,1,1,2,,217.68,217.68,32,confirmed
3961,2024-10-28,2024-11-18,2024-11-24,6,1,3,1,2,,898.8,149.8,21,confirmed
3962,2024-11-13,2024-11-18,2024-11-20,2,1,2,7,2,,405.38,202.69,5,cancelled
3963,2024-10-18,2024-11-18,2024-11-19,1,1,1,10,4,,220.82,220.82,31,cancelled
3964,2024-11-11,2024-11-18,2024-11-19,1,1,2,2,4,,234.14,234.14,7,confirmed
3965,2024-10-29,2024-11-18,2024-11-19,1,1,1,2,6,,231.1,231.1,20,confirmed
3966,2024-10-29,2024-11-18,2024-11-19,1,1,1,2,6,,209.6,209.6,20,confirmed
3967,2024-11-03,2024-11-18,2024-11-20,2,1,3,3,6,,344.26,172.13,15,confirmed
3968,2024-10-29,2024-11-18,2024-11-20,2,1,3,3,6,,443.46,221.73,20,confirmed
3969,2024-11-02,2024-11-18,2024-11-21,3,1,1,1,6,,565.08,188.36,16,confirmed
3970,2024-10-24,2024-11-19,2024-11-22,3,1,1,1,1,,634.14,211.38,26,confirmed
3971,2024-10-28,2024-11-19,2024-11-20,1,1,2,1,1,,174.55,174.55,22,confirmed
3972,2024-09-26,2024-11-19,2024-11-21,2,1,1,10,1,,366.92,183.46,54,confirmed
3973,2024-10-17,2024-11-19,2024-11-20,1,1,3,1,1,,184.01,184.01,33,confirmed
3974,2024-11-16,2024-11-19,2024-11-25,6,1,1,1,2,,1293.66,215.61,3,confirmed
3975,2024-11-01,2024-11-19,2024-11-21,2,1,1,3,2,,439.62,219.81,18,confirmed
3976,2024-09-25,2024-11-19,2024-11-22,3,1,3,3,2,,557.82,185.94,55,confirmed
3977,2024-10-10,2024-11-19,2024-11-21,2,1,1,8,2,,412.74,206.37,40,cancelled
3978,2024-10-30,2024-11-19,2024-11-21,2,1,1,4,2,,443.16,221.58,20,confirmed
3979,2024-11-16,2024-11-19,2024-11-21,2,1,3,8,2,,432.6,216.3,3,confirmed
3980,2024-11-04,2024-11-19,2024-11-22,3,1,1,9,4,,577.41,192.47,15,confirmed
3981,2024-10-29,2024-11-19,2024-11-21,2,1,1,3,4,,466.86,233.43,21,confirmed
3982,2024-11-06,2024-11-19,2024-11-21,2,1,1,1,4,,330.82,165.41,13,confirmed
3983,2024-11-05,2024-11-19,2024-11-22,3,1,1,2,5,,604.86,201.62,14,confirmed
3984,2024-11-06,2024-11-19,2024-11-20,1,1,1,5,6,,235.1,235.1,13,confirmed
3985,2024-11-05,2024-11-19,2024-11-23,4,1,2,4,6,,717.36,179.34,14,confirmed
3986,2024-11-10,2024-11-19,2024-11-22,3,1,3,10,6,,668.34,222.78,9,confirmed
3987,2024-11-02,2024-11-19,2024-11-20,1,1,1,1,7,,246.67,246.67,17,confirmed
3988,2024-11-05,2024-11-20,2024-11-21,1,1,2,2,1,,201.76,201.76,15,confirmed
3989,2024-10-23,2024-11-20,2024-11-29,9,1,3,11,1,,2142.36,238.04,28,confirmed
3990,2024-09-12,2024-11-20,2024-11-22,2,1,2,10,1,,357.68,178.84,69,confirmed
3991,2024-10-21,2024-11-20,2024-11-23,3,1,2,2,1,,705.06,235.02,30,confirmed
3992,2024-10-29,2024-11-20,2024-11-22,2,1,2,1,2,,397.92,198.96,22,confirmed
3993,2024-10-29,2024-11-20,2024-11-22,2,1,1,2,3,2,432.6,216.3,22,confirmed
3994,2024-11-02,2024-11-20,2024-11-23,3,1,1,6,3,2,576.99,192.33,18,confirmed
3995,2024-11-07,2024-11-20,2024-11-21,1,1,3,4,3,2,227.07,227.07,13,confirmed
3996,2024-10-30,2024-11-20,2024-11-23,3,1,1,1,4,,647.1,215.7,21,cancelled
3997,2024-11-01,2024-11-20,2024-11-23,3,1,3,3,5,,536.01,178.67,19,confirmed
3998,2024-10-01,2024-11-20,2024-11-26,6,1,1,4,6,,1147.26,191.21,50,cancelled
3999,2024-11-04,2024-11-20,2024-11-21,1,1,1,6,6,,223.91,223.91,16,confirmed
4000,2024-11-12,2024-11-20,2024-11-21,1,1,1,7,6,,150.21,150.21,8,confirmed
4001,2024-11-12,2024-11-20,2024-11-21,1,1,1,8,6,,198.82,198.82,8,cancelled
4002,2024-10-30,2024-11-20,2024-11-22,2,1,2,7,6,,342.84,171.42,21,confirmed
4003,2024-09-15,2024-11-20,2024-11-21,1,1,1,10,6,,178.15,178.15,66,confirmed
4004,2024-10-23,2024-11-20,2024-11-21,1,1,3,3,6,,177.02,177.02,28,confirmed
4005,2024-11-06,2024-11-20,2024-11-24,4,1,1,6,7,,1080.92,270.23,14,confirmed
4006,2024-11-08,2024-11-21,2024-11-23,2,1,3,1,1,,395.24,197.62,13,confirmed
4007,2024-10-30,2024-11-21,2024-11-29,8,1,2,1,1,,1666.96,208.37,22,confirmed
4008,2024-10-14,2024-11-21,2024-11-24,3,1,3,9,1,,550.74,183.58,38,confirmed
4009,2024-10-04,2024-11-21,2024-11-22,1,1,1,10,1,,207.06,207.06,48,confirmed
4010,2024-10-30,2024-11-21,2024-11-22,1,1,1,1,1,,202.88,202.88,22,confirmed
4011,2024-11-14,2024-11-21,2024-11-24,3,1,3,1,2,,650.07,216.69,7,cancelled
4012,2024-10-29,2024-11-21,2024-11-22,1,1,1,1,2,,234.52,234.52,23,confirmed
4013,2024-10-27,2024-11-21,2024-11-22,1,1,1,12,2,,144.19,144.19,25,confirmed
4014,2024-11-06,2024-11-21,2024-11-22,1,1,3,2,2,,222.59,222.59,15,confirmed
4015,2024-10-15,2024-11-21,2024-11-23,2,1,3,1,4,,409.36,204.68,37,cancelled
4016,2024-11-16,2024-11-21,2024-11-23,2,1,3,1,6,,391.12,195.56,5,cancelled
4017,2024-11-13,2024-11-21,2024-11-22,1,1,3,1,6,,160.59,160.59,8,cancelled
4018,2024-09-15,2024-11-22,2024-11-23,1,1,2,1,1,,203.54,203.54,68,confirmed
4019,2024-11-09,2024-11-22,2024-11-23,1,1,3,8,1,,192.69,192.69,13,confirmed
4020,2024-11-11,2024-11-22,2024-11-23,1,1,1,1,1,,204.58,204.58,11,confirmed
4021,2024-10-20,2024-11-22,2024-11-25,3,1,3,1,1,,693.42,231.14,33,confirmed
4022,2024-11-12,2024-11-22,2024-11-23,1,1,1,9,1,,199.29,199.29,10,confirmed
4023,2024-09-21,2024-11-22,2024-11-24,2,1,2,4,1,,516.84,258.42,62,confirmed
4024,2024-10-07,2024-11-22,2024-11-26,4,1,1,5,1,,864.52,216.13,46,cancelled
4025,2024-10-27,2024-11-22,2024-11-24,2,1,3,9,2,,484.2,242.1,26,confirmed
4026,2024-10-27,2024-11-22,2024-11-26,4,1,3,1,2,,950.64,237.66,26,confirmed
4027,2024-11-18,2024-11-22,2024-11-24,2,1,2,6,2,,432.24,216.12,4,cancelled
4028,2024-11-15,2024-11-22,2024-11-23,1,1,2,9,2,,239.05,239.05,7,confirmed
4029,2024-10-13,2024-11-22,2024-11-23,1,1,2,10,2,,223.21,223.21,40,confirmed
4030,2024-11-02,2024-11-22,2024-11-24,2,1,2,2,3,2,449.4,224.7,20,confirmed
4031,2024-11-15,2024-11-22,2024-11-26,4,1,1,1,3,2,685.44,171.36,7,confirmed
4032,2024-11-14,2024-11-22,2024-11-24,2,1,3,3,4,,411.12,205.56,8,cancelled
4033,2024-11-20,2024-11-22,2024-11-26,4,1,1,4,4,,804.28,201.07,2,confirmed
4034,2024-11-06,2024-11-22,2024-11-26,4,1,3,1,5,,973.8,243.45,16,confirmed
4035,2024-11-11,2024-11-22,2024-11-24,2,1,1,2,5,,475.14,237.57,11,confirmed
4036,2024-11-03,2024-11-22,2024-11-26,4,1,3,6,5,,916.48,229.12,19,confirmed
4037,2024-11-20,2024-11-22,2024-11-25,3,1,2,8,6,,621.09,207.03,2,confirmed
4038,2024-11-04,2024-11-22,2024-11-26,4,1,3,2,6,,842.92,210.73,18,confirmed
4039,2024-11-15,2024-11-22,2024-11-25,3,1,1,3,6,,560.43,186.81,7,confirmed
4040,2024-11-20,2024-11-22,2024-11-24,2,1,2,1,6,,426.22,213.11,2,confirmed
4041,2024-11-03,2024-11-22,2024-11-23,1,1,1,5,6,,215.37,215.37,19,confirmed
4042,2024-11-11,2024-11-22,2024-11-26,4,1,2,8,6,,944.88,236.22,11,confirmed
4043,2024-11-09,2024-11-22,2024-11-26,4,1,1,2,6,,850.72,212.68,13,confirmed
4044,2024-11-06,2024-11-22,2024-11-24,2,1,2,11,6,,387.7,193.85,16,confirmed
4045,2024-11-04,2024-11-22,2024-11-25,3,1,1,1,6,,527.73,175.91,18,confirmed
4046,2024-11-19,2024-11-22,2024-11-24,2,1,1,9,6,,343.02,171.51,3,confirmed
4047,2024-10-09,2024-11-22,2024-11-23,1,1,2,5,7,,273.04,273.04,44,confirmed
4048,2024-10-18,2024-11-23,2024-11-24,1,1,2,6,1,,195.68,195.68,36,cancelled
4049,2024-11-13,2024-11-23,2024-11-25,2,1,3,2,1,,496.86,248.43,10,confirmed
4050,2024-10-18,2024-11-23,2024-11-24,1,1,2,9,1,,258.85,258.85,36,confirmed
4051,2024-11-06,2024-11-23,2024-11-26,3,1,3,1,1,,529.65,176.55,17,confirmed
4052,2024-11-05,2024-11-23,2024-11-24,1,1,3,3,1,,233.51,233.51,18,confirmed
4053,2024-11-04,2024-11-23,2024-11-25,2,1,2,1,1,,480.32,240.16,19,confirmed
4054,2024-11-06,2024-11-23,2024-11-24,1,1,1,9,1,,190.46,190.46,17,confirmed
4055,2024-09-24,2024-11-23,2024-11-25,2,1,3,2,2,,411.22,205.61,60,confirmed
4056,2024-11-14,2024-11-23,2024-11-27,4,1,2,4,3,2,783.88,195.97,9,confirmed
4057,2024-10-10,2024-11-23,2024-11-24,1,1,1,2,3,2,231.17,231.17,44,confirmed
4058,2024-10-31,2024-11-23,2024-11-27,4,1,3,1,3,,814.16,203.54,23,confirmed
4059,2024-09-28,2024-11-23,2024-11-26,3,1,2,4,3,2,743.16,247.72,56,confirmed
4060,2024-10-28,2024-11-23,2024-11-26,3,1,2,1,3,,773.22,257.74,26,confirmed
4061,2024-10-25,2024-11-23,2024-11-24,1,1,2,4,3,2,198.98,198.98,29,confirmed
4062,2024-11-09,2024-11-23,2024-11-25,2,1,2,4,4,,488.2,244.1,14,confirmed
4063,2024-11-01,2024-11-23,2024-11-24,1,1,3,9,4,,196.64,196.64,22,confirmed
4064,2024-09-25,2024-11-23,2024-11-26,3,1,2,9,5,,669.09,223.03,59,cancelled
4065,2024-11-11,2024-11-23,2024-11-24,1,1,1,4,5,,259.48,259.48,12,confirmed
4066,2024-10-23,2024-11-23,2024-11-27,4,1,2,2,5,,873.4,218.35,31,confirmed
4067,2024-11-21,2024-11-23,2024-11-25,2,1,3,2,6,,382.7,191.35,2,cancelled
4068,2024-11-03,2024-11-23,2024-11-27,4,1,1,8,6,,766.24,191.56,20,confirmed
4069,2024-11-13,2024-11-23,2024-11-26,3,1,3,1,6,,623.43,207.81,10,confirmed
4070,2024-11-18,2024-11-23,2024-11-24,1,1,1,10,6,,195.78,195.78,5,cancelled
4071,2024-11-01,2024-11-23,2024-11-25,2,1,2,10,6,,413.22,206.61,22,confirmed
4072,2024-10-22,2024-11-24,2024-11-25,1,1,2,2,1,,218.54,218.54,33,confirmed
4073,2024-10-06,2024-11-24,2024-11-28,4,1,1,2,1,,608.56,152.14,49,confirmed
4074,2024-11-02,2024-11-24,2024-11-25,1,1,2,9,1,,176.17,176.17,22,confirmed
4075,2024-11-08,2024-11-24,2024-11-28,4,1,3,1,1,,883.92,220.98,16,confirmed
4076,2024-10-25,2024-11-24,2024-11-26,2,1,2,1,2,,395.68,197.84,30,cancelled
4077,2024-10-05,2024-11-24,2024-11-25,1,1,3,11,4,,217.8,217.8,50,confirmed
4078,2024-11-17,2024-11-24,2024-11-28,4,1,2,2,4,,591.84,147.96,7,confirmed
4079,2024-11-02,2024-11-24,2024-11-28,4,1,1,5,5,,561.92,140.48,22,confirmed
4080,2024-11-20,2024-11-24,2024-11-25,1,1,3,9,6,,209.64,209.64,4,confirmed
4081,2024-11-17,2024-11-24,2024-11-25,1,1,1,1,6,,189.62,189.62,7,confirmed
4082,2024-11-14,2024-11-24,2024-11-28,4,1,2,1,6,,682.04,170.51,10,confirmed
4083,2024-11-20,2024-11-24,2024-11-25,1,1,1,9,6,,209.57,209.57,4,confirmed
4084,2024-11-17,2024-11-24,2024-11-25,1,1,2,1,6,,194.0,194.0,7,confirmed
4085,2024-10-28,2024-11-24,2024-11-25,1,1,1,1,7,,173.5,173.5,27,confirmed
4086,2024-11-12,2024-11-24,2024-11-30,6,1,1,10,7,,1260.96,210.16,12,confirmed
4087,2024-11-09,2024-11-24,2024-11-26,2,1,3,4,7,,380.9,190.45,15,confirmed
4088,2024-11-17,2024-11-25,2024-11-26,1,1,1,1,1,,189.27,189.27,8,confirmed
4089,2024-11-23,2024-11-25,2024-11-28,3,1,3,1,1,,538.02,179.34,2,confirmed
4090,2024-11-11,2024-11-25,2024-11-28,3,1,1,4,1,,582.75,194.25,14,confirmed
4091,2024-11-16,2024-11-25,2024-11-26,1,1,3,5,2,,200.07,200.07,9,confirmed
4092,2024-11-06,2024-11-25,2024-11-30,5,1,3,6,4,,940.1,188.02,19,confirmed
4093,2024-11-19,2024-11-25,2024-11-26,1,1,1,5,4,,163.39,163.39,6,confirmed
4094,2024-11-17,2024-11-25,2024-11-26,1,1,2,2,4,,212.29,212.29,8,confirmed
4095,2024-11-15,2024-11-25,2024-11-27,2,1,1,3,5,,445.98,222.99,10,confirmed
4096,2024-11-19,2024-11-25,2024-11-26,1,1,1,6,6,,234.92,234.92,6,confirmed
4097,2024-11-15,2024-11-25,2024-11-26,1,1,3,1,6,,169.14,169.14,10,confirmed
4098,2024-11-24,2024-11-25,2024-11-28,3,1,2,4,6,,613.89,204.63,1,confirmed
4099,2024-11-13,2024-11-25,2024-11-27,2,1,2,1,6,,402.66,201.33,12,confirmed
4100,2024-11-03,2024-11-25,2024-11-26,1,1,3,5,6,,185.42,185.42,22,confirmed
4101,2024-11-19,2024-11-25,2024-11-27,2,1,3,2,6,,379.56,189.78,6,cancelled
4102,2024-10-19,2024-11-25,2024-11-29,4,1,3,1,6,,700.08,175.02,37,confirmed
4103,2024-11-12,2024-11-25,2024-11-26,1,1,1,2,6,,134.63,134.63,13,confirmed
4104,2024-11-24,2024-11-25,2024-11-27,2,1,3,6,6,,380.74,190.37,1,confirmed
4105,2024-11-10,2024-11-25,2024-11-26,1,1,2,10,6,,192.27,192.27,15,confirmed
4106,2024-11-23,2024-11-26,2024-11-27,1,1,1,1,1,,183.05,183.05,3,confirmed
4107,2024-11-09,2024-11-26,2024-11-29,3,1,1,1,1,,677.97,225.99,17,confirmed
4108,2024-11-11,2024-11-26,2024-11-27,1,1,3,1,2,,131.79,131.79,15,confirmed
4109,2024-11-14,2024-11-26,2024-12-03,7,1,2,1,2,,1321.25,188.75,12,confirmed
4110,2024-11-13,2024-11-26,2024-12-03,7,1,2,1,2,,1197.56,171.08,13,confirmed
4111,2024-11-02,2024-11-26,2024-11-27,1,1,1,2,3,2,158.61,158.61,24,confirmed
4112,2024-11-05,2024-11-26,2024-11-27,1,1,1,4,4,,204.95,204.95,21,confirmed
